"am_sid","sciname","am_category","reviewed","iucn_sid","iucn_category","popn_trend","parent_sid","subpop_sid","popn_category","info_source","spp_group","id_no","spatial_source","category_score","trend_score","total_area","am_area","iucn_area","perc","am_perc","iucn_perc","sm_perc","sm_range","log_total_area","area_ratio","lg_area_pct","spp_group_text","n_spp","quad"
"Fis-22738","Auxis rochei","LC",1,170355,"LC","Stable",NA,NA,"LC","iucn","TUNAS_BILLFISHES",170355,"iucn",0,0,69239395.4,40615234.2,59030248.6,44.118,15.146,40.736,74.443,"AM",18.053,68.8041049517112,15.934,"Tunas/Billfishes",47,"q1"
"Fis-22739","Auxis thazard","LC",1,170344,"LC","Stable",NA,NA,"LC","iucn","TUNAS_BILLFISHES",170344,"iucn",0,0,70673917,39735973.4,58179630.4,38.5,18.704,42.796,67.303,"AM",18.074,68.2987724858424,15.705,"Tunas/Billfishes",47,"q1"
"Fis-22135","Blenniella bilitonensis",NA,NA,48342219,"LC","Stable",NA,NA,"LC","iucn","COMBTOOTHBLENNIES",48342219,"iucn",0,0,9570404.4,5857358.4,6301387.3,26.883,34.415,38.702,43.856,"AM",16.074,92.9534739120067,1.701,"Blenniidae",258,"q3"
"Fis-61510","Blenniella caudolineata",NA,NA,48342489,"LC","Stable",NA,NA,"LC","iucn","COMBTOOTHBLENNIES",48342489,"iucn",0,0,10652730.8,4077721.7,8908910.7,21.72,16.212,62.068,57.259,"AM",16.181,45.7712714529735,2.405,"Blenniidae",258,"q4"
"Fis-22136","Blenniella chrysospilos",NA,1,48342115,"LC","Stable",NA,NA,"LC","iucn","COMBTOOTHBLENNIES",48342115,"iucn",0,0,20067519.6,9790611.8,16056232.8,28.721,20.075,51.204,58.86,"AM",16.815,60.9770169749905,4.334,"Blenniidae",258,"q3"
"Fis-59583","Blenniella cyanostigma",NA,NA,48342298,"LC","Stable",NA,NA,"LC","iucn","COMBTOOTHBLENNIES",48342298,"iucn",0,0,4823199.1,2803029.2,3156136.8,23.507,34.701,41.791,40.385,"AM",15.389,88.81203121487,0.852,"Blenniidae",258,"q3"
"Fis-47953","Blenniella gibbifrons",NA,NA,48342422,"LC","Stable",NA,NA,"LC","iucn","COMBTOOTHBLENNIES",48342422,"iucn",0,0,15003042,7818358.3,8779422.8,10.542,41.971,47.487,20.075,"AM",16.524,89.0532154346183,2.37,"Blenniidae",258,"q3"
"Fis-61523","Blenniella interrupta",NA,NA,48342431,"LC","Stable",NA,NA,"LC","iucn","COMBTOOTHBLENNIES",48342431,"iucn",0,0,8942498.9,4544736,6999328.3,28.923,21.971,49.106,56.83,"AM",16.006,64.9310305961788,1.889,"Blenniidae",258,"q3"
"Fis-61558","Blenniella paula",NA,NA,48342126,"LC","Stable",NA,NA,"LC","iucn","COMBTOOTHBLENNIES",48342126,"iucn",0,0,11590791.6,4729255.3,7920435.2,9.135,31.742,59.122,22.348,"AM",16.266,59.7095384354637,2.138,"Blenniidae",258,"q3"
"Fis-50786","Blenniella periophthalmus",NA,1,46079476,"LC","Stable",NA,NA,"LC","iucn","COMBTOOTHBLENNIES",46079476,"iucn",0,0,17867428.2,9864631.2,13361110.1,29.847,25.507,44.646,53.921,"AM",16.698,73.8309251714047,3.607,"Blenniidae",258,"q3"
"Fis-31232","Blennius normani",NA,NA,185183,"LC","Stable",NA,NA,"LC","iucn","COMBTOOTHBLENNIES",185183,"iucn",0,0,1362948.6,835770.2,1242967.8,52.222,9.111,38.667,85.145,"AM",14.125,67.2398914919598,0.336,"Blenniidae",258,"q1"
"Fis-29304","Blennius ocellaris",NA,NA,185126,"LC","Stable",NA,NA,"LC","iucn","COMBTOOTHBLENNIES",185126,"iucn",0,0,3562006.7,2822982.9,2476114.6,49.632,29.498,20.87,70.398,"IUCN",15.086,87.71270275849,0.762,"Blenniidae",258,"q1"
"Fis-25659","Bodianus anthioides","LC",NA,187715,"LC","Unknown",NA,NA,"LC","iucn","WRASSES",NA,"iucn",0,NA,24767596.4,11723744.9,19691953.7,26.718,20.687,52.595,56.361,"AM",17.025,59.5357122945094,5.315,"Wrasses",333,"q3"
"Fis-25660","Bodianus axillaris","LC",NA,187516,"LC","Unknown",NA,NA,"LC","iucn","WRASSES",NA,"iucn",0,NA,30854555.4,15423064.1,26089052.8,34.337,15.711,49.952,68.608,"AM",17.245,59.1169952325751,7.042,"Wrasses",333,"q1"
"Fis-26201","Bodianus bilunulatus","LC",NA,187554,"LC","Unknown",NA,NA,"LC","iucn","WRASSES",NA,"iucn",0,NA,17487467.6,12789253.8,8921220.7,24.08,48.944,26.975,47.165,"IUCN",16.677,69.7555998145881,3.452,"Wrasses",333,"q3"
"Fis-31407","Bodianus bimaculatus","LC",NA,187638,"LC","Unknown",NA,NA,"LC","iucn","WRASSES",NA,"iucn",0,NA,12022992.5,6980631.7,7542853.6,20.534,37.226,42.241,35.551,"AM",16.302,92.5462970672001,2.036,"Wrasses",333,"q3"
"Fis-53989","Bodianus cylindriatus","LC",NA,187583,"LC","Unknown",NA,NA,"LC","iucn","WRASSES",NA,"iucn",0,NA,8215656.5,7463531.7,1281181.6,6.609,84.028,9.363,41.379,"IUCN",15.922,17.1658894407858,2.015,"Wrasses",333,"q4"
"Fis-25661","Bodianus diana","LC",1,187587,"LC","Unknown",NA,NA,"LC","iucn","WRASSES",NA,"iucn",0,NA,7183262.2,2121383.3,6812186,24.263,5.276,70.461,82.138,"AM",15.787,31.141006719429,1.839,"Wrasses",333,"q2"
"Fis-161650","Bodianus dictynna","LC",NA,187368,"LC","Unknown",NA,NA,"LC","iucn","WRASSES",NA,"iucn",0,NA,18925337,11124457.3,14278021.3,34.019,25.031,40.949,57.61,"AM",16.756,77.9131580368212,3.854,"Wrasses",333,"q3"
"Fis-26939","Bodianus diplotaenia","LC",NA,183624,"LC","Stable",NA,NA,"LC","iucn","WRASSES",NA,"iucn",0,0,2497299.5,1401731.8,2002966.3,36.268,20.423,43.31,63.975,"AM",14.731,69.9827950175697,0.541,"Wrasses",333,"q3"
"Fis-26941","Bodianus eclancheri","LC",NA,183539,"LC","Unknown",NA,NA,"LC","iucn","WRASSES",NA,"iucn",0,NA,1484048.6,1039473.9,796907.3,23.314,47.206,29.48,44.161,"IUCN",14.21,76.6644838316768,0.281,"Wrasses",333,"q3"
"Fis-149158","Bodianus flavifrons","LC",NA,187807,"LC","Unknown",NA,NA,"LC","iucn","WRASSES",NA,"iucn",0,NA,2344346.3,2073788.6,384537.2,5.091,82.667,12.242,29.371,"IUCN",14.668,18.5427386378727,0.56,"Wrasses",333,"q4"
"Fis-127204","Bodianus frenchii","NT",NA,187506,"NT","Decreasing",NA,NA,"NT","iucn","WRASSES",NA,"iucn",0.2,-0.5,1778043.4,1407696.4,920637.5,31.025,48.052,20.924,59.722,"IUCN",14.391,65.400288016649,0.38,"Wrasses",333,"q3"
"Fis-26660","Bodianus leucosticticus","LC",NA,187690,"LC","Unknown",NA,NA,"LC","iucn","WRASSES",NA,"iucn",0,NA,8789998.5,7988605.1,1206700.9,5.002,85.431,9.567,34.332,"IUCN",15.989,15.1052766395976,2.156,"Wrasses",333,"q4"
"Fis-28609","Bodianus loxozonus","LC",1,187744,"LC","Unknown",NA,NA,"LC","iucn","WRASSES",NA,"iucn",0,NA,16439843.8,9132291.4,10873938.1,21.781,33.719,44.501,39.245,"AM",16.615,83.9832939641251,2.935,"Wrasses",333,"q3"
"Fis-29116","Bodianus macrognathos","LC",NA,187683,"LC","Unknown",NA,NA,"LC","iucn","WRASSES",NA,"iucn",0,NA,1887055.1,1169891.1,1391127.8,35.837,26.448,37.715,57.538,"AM",14.451,84.0965941446932,0.376,"Wrasses",333,"q3"
"Fis-29117","Bodianus macrourus","LC",NA,187648,"LC","Unknown",NA,NA,"LC","iucn","WRASSES",NA,"iucn",0,NA,8221857,8016491.8,260807.4,0.693,96.715,2.591,21.111,"IUCN",15.922,3.25338572665914,2.164,"Wrasses",333,"q4"
"Fis-53992","Bodianus masudai","LC",NA,187697,"LC","Unknown",NA,NA,"LC","iucn","WRASSES",NA,"iucn",0,NA,8408611.6,7738067.7,1123578.9,5.758,85.883,8.359,40.786,"IUCN",15.945,14.5201482277029,2.089,"Wrasses",333,"q4"
"Fis-25662","Bodianus mesothorax","LC",1,187646,"LC","Unknown",NA,NA,"LC","iucn","WRASSES",NA,"iucn",0,NA,17140365.1,9091882,13969060.9,34.327,18.548,47.125,64.92,"AM",16.657,65.0858498297477,3.771,"Wrasses",333,"q3"
"Fis-58702","Bodianus opercularis","LC",1,187378,"LC","Unknown",NA,NA,"LC","iucn","WRASSES",NA,"iucn",0,NA,3470915.4,2594853,1650596.2,22.646,51.824,25.53,47.007,"IUCN",15.06,63.6103933440546,0.7,"Wrasses",333,"q3"
"Fis-26672","Bodianus perditio","LC",NA,187781,"LC","Unknown",NA,NA,"LC","iucn","WRASSES",NA,"iucn",0,NA,13927029.8,10997948.3,4146323.1,9.14,69.17,21.69,29.647,"IUCN",16.449,37.7008782629029,2.969,"Wrasses",333,"q4"
"Fis-23396","Bodianus pulchellus","LC",NA,187570,"LC","Unknown",NA,NA,"LC","iucn","WRASSES",NA,"iucn",0,NA,5293362.3,2334399.5,5025126.8,39.307,4.893,55.8,88.93,"AM",15.482,46.4545392168015,1.356,"Wrasses",333,"q2"
"Fis-23397","Bodianus rufus","LC",NA,187672,"LC","Unknown",NA,NA,"LC","iucn","WRASSES",NA,"iucn",0,NA,5287642.2,3309633,4864674.2,54.83,7.739,37.431,87.632,"AM",15.481,68.0340114040936,1.313,"Wrasses",333,"q1"
"Fis-28988","Bodianus scrofa","VU",NA,187495,"VU","Decreasing",NA,NA,"VU","iucn","WRASSES",NA,"iucn",0.4,-0.5,882301.3,302754.5,758189.8,19.88,14.458,65.663,57.895,"AM",13.69,39.9312283019371,0.205,"Wrasses",333,"q4"
"Fis-145609","Bodianus trilineatus","LC",NA,187753,"LC","Unknown",NA,NA,"LC","iucn","WRASSES",NA,"iucn",0,NA,2611750.4,1944765.6,1211634.1,20.885,53.575,25.539,44.988,"IUCN",14.776,62.3023206498511,0.525,"Wrasses",333,"q3"
"Fis-62626","Bodianus unimaculatus","LC",NA,187812,"LC","Unknown",NA,NA,"LC","iucn","WRASSES",NA,"iucn",0,NA,2206390.6,1660819.5,872131.8,15.357,59.762,24.881,38.166,"IUCN",14.607,52.5121363278791,0.448,"Wrasses",333,"q4"
"Fis-28743","Bodianus vulpinus","LC",NA,187553,"LC","Unknown",NA,NA,"LC","iucn","WRASSES",NA,"iucn",0,NA,1363777.3,1117534.1,541097.8,22.114,59.295,18.591,54.327,"IUCN",14.126,48.4189073067211,0.302,"Wrasses",333,"q4"
"Fis-25689","Bolbometopon muricatum","VU",1,63571,"VU","Decreasing",NA,NA,"VU","iucn","PARROTFISH",NA,"iucn",0.4,-0.5,23322704,10374113.5,20074292.2,30.442,14.126,55.432,68.305,"AM",16.965,51.6786016495267,5.419,"Parrotfish",85,"q2"
"Fis-22849","Boops boops",NA,1,170251,"LC","Stable",NA,NA,"LC","iucn","SEABREAMS_PORGIES",170251,"iucn",0,0,7621140.5,5310976.2,7200795.6,66.108,6.4,27.492,91.173,"AM",15.846,73.7554083607095,1.944,"Sparidae",87,"q1"
"Fis-31414","Boopsoidea inornata",NA,NA,170218,"LC","Stable",NA,NA,"LC","iucn","SEABREAMS_PORGIES",170218,"iucn",0,0,776106.9,643945.5,255340,17.143,64.286,18.571,48,"IUCN",13.562,39.6524240017206,0.174,"Sparidae",87,"q4"
"Fis-23403","Calamus bajonado",NA,NA,170190,"LC","Unknown",NA,NA,"LC","iucn","SEABREAMS_PORGIES",170190,"iucn",0,NA,6501418.9,4418347.6,5738128.2,55.701,13.019,31.28,81.055,"AM",15.688,76.9998063131458,1.549,"Sparidae",87,"q1"
"Fis-24473","Calamus brachysomus",NA,1,47137465,"LC","Unknown",NA,NA,"LC","iucn","SEABREAMS_PORGIES",47137465,"iucn",0,NA,2084069.9,776310.9,2075055.4,36.864,0.424,62.712,98.864,"AM",14.55,37.4115746500069,0.56,"Sparidae",87,"q2"
"Fis-23404","Calamus calamus",NA,NA,170249,"LC","Unknown",NA,NA,"LC","iucn","SEABREAMS_PORGIES",170249,"iucn",0,NA,5786381.6,3614855.3,5412584,56.241,6.617,37.143,89.474,"AM",15.571,66.7861284000396,1.461,"Sparidae",87,"q1"
"Fis-29747","Calamus leucosteus",NA,NA,170233,"LC","Unknown",NA,NA,"LC","iucn","SEABREAMS_PORGIES",170233,"iucn",0,NA,1998853.3,1743540.6,1226386.8,49.372,37.796,12.831,79.372,"IUCN",14.508,70.3388725218099,0.471,"Sparidae",87,"q1"
"Fis-29748","Calamus nodosus",NA,NA,170178,"LC","Unknown",NA,NA,"LC","iucn","SEABREAMS_PORGIES",170178,"iucn",0,NA,1870107.2,1647631,989037.6,41.555,46.487,11.958,77.654,"IUCN",14.442,60.0278581794103,0.445,"Sparidae",87,"q1"
"Fis-23405","Calamus penna",NA,NA,170207,"LC","Unknown",NA,NA,"LC","iucn","SEABREAMS_PORGIES",170207,"iucn",0,NA,5559973.6,3152664.6,5215805.9,50.47,6.054,43.476,89.289,"AM",15.531,60.4444387012178,1.408,"Sparidae",87,"q1"
"Fis-22263","Calamus pennatula",NA,NA,170205,"LC","Unknown",NA,NA,"LC","iucn","SEABREAMS_PORGIES",170205,"iucn",0,NA,5692977.6,3374305.9,5156462.8,49.413,9.903,40.684,83.305,"AM",15.555,65.4383834592969,1.392,"Sparidae",87,"q1"
"Fis-29749","Calamus proridens",NA,NA,170182,"LC","Unknown",NA,NA,"LC","iucn","SEABREAMS_PORGIES",170182,"iucn",0,NA,3175749.5,2477252.5,1654494.7,30.651,47.288,22.061,58.148,"IUCN",14.971,66.7874873473738,0.669,"Sparidae",87,"q3"
"Fis-26853","Calamus taurinus",NA,NA,47137515,"NT","Unknown",NA,NA,"NT","iucn","SEABREAMS_PORGIES",47137515,"iucn",0.2,NA,336798.6,152224.5,239960.2,16.364,29.091,54.545,36,"AM",12.727,63.4373950346766,0.065,"Sparidae",87,"q3"
"Fis-25078","Calotomus carolinus","LC",NA,190688,"LC","Unknown",NA,NA,"LC","iucn","PARROTFISH",NA,"iucn",0,NA,25866870.1,10810901.1,21977951.4,26.662,15.14,58.198,63.782,"AM",17.068,49.1897579680698,5.933,"Parrotfish",85,"q4"
"Fis-25080","Calotomus spinidens","LC",NA,190685,"LC","Unknown",NA,NA,"LC","iucn","PARROTFISH",NA,"iucn",0,NA,20502986.2,11859895.1,14366197.5,27.731,30.315,41.954,47.774,"AM",16.836,82.5541699534619,3.878,"Parrotfish",85,"q3"
"Fis-26717","Canthigaster amboinensis",NA,NA,193675,"LC","Unknown",NA,NA,"LC","iucn","PUFFERFISH",193675,"iucn",0,NA,23610691.2,10772412.4,18416976.8,23.541,22.012,54.448,51.678,"AM",16.977,58.4917520230573,4.971,"Pufferfish",110,"q3"
"Fis-133901","Canthigaster axiologus",NA,NA,193642,"LC","Unknown",NA,NA,"LC","iucn","PUFFERFISH",193642,"iucn",0,NA,21570268.2,11851619.5,17561380.5,36.141,19.021,44.838,65.517,"AM",16.887,67.4868328261551,4.74,"Pufferfish",110,"q3"
"Fis-26177","Canthigaster bennetti",NA,NA,193656,"LC","Unknown",NA,NA,"LC","iucn","PUFFERFISH",193656,"iucn",0,NA,26291623.8,10661246.9,23055481.6,28.033,12.347,59.621,69.423,"AM",17.085,46.2417011492833,6.223,"Pufferfish",110,"q2"
"Fis-28618","Canthigaster callisterna",NA,NA,193709,"LC","Unknown",NA,NA,"LC","iucn","PUFFERFISH",193709,"iucn",0,NA,1803640,1413472.9,764401.4,21.053,57.293,21.654,49.296,"IUCN",14.405,54.0796643501266,0.382,"Pufferfish",110,"q4"
"Fis-26178","Canthigaster compressa",NA,NA,193669,"LC","Unknown",NA,NA,"LC","iucn","PUFFERFISH",193669,"iucn",0,NA,11438828.7,6988401.6,8086650.7,31.604,29.418,38.978,51.791,"AM",16.253,86.4189867876944,2.183,"Pufferfish",110,"q3"
"Fis-26722","Canthigaster coronata",NA,NA,193749,"LC","Unknown",NA,NA,"LC","iucn","PUFFERFISH",193749,"iucn",0,NA,10257370.5,9798698.1,631657.5,1.761,93.562,4.677,27.354,"IUCN",16.144,6.44634107055508,2.645,"Pufferfish",110,"q4"
"Fis-163700","Canthigaster cyanospilota",NA,NA,193799,"LC","Unknown",NA,NA,"LC","iucn","PUFFERFISH",193799,"iucn",0,NA,7414485.1,4941738.1,4497171,27.113,39.768,33.12,45.013,"IUCN",15.819,91.0038312228647,1.334,"Pufferfish",110,"q3"
"Fis-26723","Canthigaster epilampra",NA,NA,193733,"LC","Unknown",NA,NA,"LC","iucn","PUFFERFISH",193733,"iucn",0,NA,17494149,9086512,12931821.1,25.716,26.127,48.157,49.603,"AM",16.677,70.2647518066887,3.491,"Pufferfish",110,"q3"
"Fis-150213","Canthigaster figueiredoi",NA,NA,190172,"LC","Unknown",NA,NA,"LC","iucn","PUFFERFISH",190172,"iucn",0,NA,2139436.2,745028.7,2082880.9,32.402,2.654,64.944,92.43,"AM",14.576,35.7691455137929,0.562,"Pufferfish",110,"q2"
"Fis-26721","Canthigaster jactator",NA,NA,193663,"LC","Unknown",NA,NA,"LC","iucn","PUFFERFISH",193663,"iucn",0,NA,1284928.3,721947.8,682219.1,9.251,46.916,43.833,17.427,"IUCN",14.066,94.4970121108479,0.195,"Pufferfish",110,"q3"
"Fis-26179","Canthigaster janthinoptera",NA,NA,193766,"LC","Unknown",NA,NA,"LC","iucn","PUFFERFISH",193766,"iucn",0,NA,27998224.8,12309597.9,23778505.2,28.71,15.159,56.132,65.445,"AM",17.148,51.7677532564158,6.419,"Pufferfish",110,"q4"
"Fis-28622","Canthigaster margaritata",NA,NA,193655,"LC","Unknown",NA,NA,"LC","iucn","PUFFERFISH",193655,"iucn",0,NA,4728443.3,4494819,619142.8,8.323,86.584,5.093,62.037,"IUCN",15.369,13.7745880312422,1.213,"Pufferfish",110,"q4"
"Fis-35313","Canthigaster ocellicincta",NA,NA,193723,"LC","Unknown",NA,NA,"LC","iucn","PUFFERFISH",193723,"iucn",0,NA,13388575.4,9199672.3,7712750.8,26.094,42.812,31.094,45.628,"IUCN",16.41,83.8372340719136,2.483,"Pufferfish",110,"q3"
"Fis-134077","Canthigaster papua",NA,1,193623,"LC","Unknown",NA,NA,"LC","iucn","PUFFERFISH",193623,"iucn",0,NA,13748534,6897368.2,11616504.2,34.501,15.686,49.813,68.745,"AM",16.436,59.3755925298077,3.136,"Pufferfish",110,"q1"
"Fis-29078","Canthigaster punctatissima","LC",NA,183341,"LC","Unknown",NA,NA,"LC","iucn","PUFFERFISH",183341,"iucn",0,NA,4136770,3317241.7,1279648.3,11.28,68.908,19.812,36.279,"IUCN",15.235,38.5756726740774,0.895,"Pufferfish",110,"q4"
"Fis-26249","Canthigaster rivulata",NA,NA,193705,"LC","Unknown",NA,NA,"LC","iucn","PUFFERFISH",193705,"iucn",0,NA,20657142.4,19421584.7,2998618.4,8.841,85.055,6.104,59.155,"IUCN",16.844,15.4396175508788,5.243,"Pufferfish",110,"q4"
"Fis-24480","Canthigaster rostrata",NA,NA,193793,"LC","Unknown",NA,NA,"LC","iucn","PUFFERFISH",193793,"iucn",0,NA,4846794.1,2779732.1,4116246,42.372,14.482,43.147,74.528,"AM",15.394,67.5307573939944,1.111,"Pufferfish",110,"q1"
"Fis-35347","Canthigaster smithae",NA,NA,193711,"LC","Unknown",NA,NA,"LC","iucn","PUFFERFISH",193711,"iucn",0,NA,4530273.5,1423144.2,4014487.9,20.264,11.353,68.383,64.092,"AM",15.326,35.4502052428655,1.084,"Pufferfish",110,"q4"
"Fis-26199","Canthigaster solandri",NA,NA,193775,"LC","Unknown",NA,NA,"LC","iucn","PUFFERFISH",193775,"iucn",0,NA,19677778.5,12275464.7,9925429.9,12.895,49.301,37.804,25.434,"IUCN",16.795,80.855838394452,3.314,"Pufferfish",110,"q3"
"Fis-35377","Canthigaster tyleri",NA,NA,193820,"LC","Unknown",NA,NA,"LC","iucn","PUFFERFISH",193820,"iucn",0,NA,10333758.8,8034055.6,3696569.9,13.324,64.665,22.012,37.706,"IUCN",16.151,46.0112561332038,2.169,"Pufferfish",110,"q4"
"Fis-26180","Canthigaster valentini",NA,NA,193796,"LC","Decreasing",NA,NA,"LC","iucn","PUFFERFISH",193796,"iucn",0,-0.5,28052145.1,14192550.7,22278151.4,29.822,20.656,49.523,59.079,"AM",17.15,63.7061417043786,6.014,"Pufferfish",110,"q3"
"Fis-22745","Centrolabrus exoletus","LC",1,187803,"LC","Unknown",NA,NA,"LC","iucn","WRASSES",NA,"iucn",0,NA,2743835.9,1538622.2,2061812.4,27.192,29.178,43.629,48.239,"AM",14.825,74.6247427748519,0.557,"Wrasses",333,"q3"
"Fis-51943","Centrolabrus trutta","LC",NA,187455,"LC","Unknown",NA,NA,"LC","iucn","WRASSES",NA,"iucn",0,NA,781001.9,93173,781001.9,12.245,0,87.755,100,"AM",13.568,11.9299325648247,0.211,"Wrasses",333,"q2"
"Fis-27342","Centropyge acanthops","LC",NA,155083,"LC","Stable",NA,NA,"LC","iucn","ANGELFISH",NA,"iucn",0,0,4567333.6,2030645.6,3920941.8,30.22,14.591,55.188,67.438,"AM",15.334,51.789740923979,1.058,"Angelfish",69,"q2"
"Fis-22168","Centropyge argi","LC",NA,165837,"LC","Unknown",NA,NA,"LC","iucn","ANGELFISH",NA,"iucn",0,NA,5953590,3784265.4,4328722.6,36.408,27.668,35.925,56.82,"AM",15.6,87.4222201256324,1.168,"Angelfish",69,"q3"
"Fis-34233","Centropyge aurantonotus","LC",NA,165865,"LC","Stable",NA,NA,"LC","iucn","ANGELFISH",NA,"iucn",0,0,4223787.8,3157198.2,1876310.5,18.754,56.955,24.291,43.569,"IUCN",15.256,59.4296075552051,0.852,"Angelfish",69,"q3"
"Fis-25632","Centropyge bicolor","LC",1,165902,"LC","Stable",NA,NA,"LC","iucn","ANGELFISH",NA,"iucn",0,0,23821274.9,12559948.7,19350458.4,33.701,19.172,47.127,63.74,"AM",16.986,64.907757947481,5.223,"Angelfish",69,"q3"
"Fis-143216","Centropyge bispinosa","LC",NA,165871,"LC","Stable",NA,NA,"LC","iucn","ANGELFISH",NA,"iucn",0,0,27859778.3,12953315.4,23130578.4,29.293,17.193,53.514,63.015,"AM",17.143,56.0008278911002,6.244,"Angelfish",69,"q3"
"Fis-34191","Centropyge eibli","LC",NA,165855,"LC","Stable",NA,NA,"LC","iucn","ANGELFISH",NA,"iucn",0,0,5710312.4,3645279.7,3230086.3,20.042,44.479,35.479,36.098,"IUCN",15.558,88.6101085741102,0.984,"Angelfish",69,"q3"
"Fis-143219","Centropyge ferrugata","LC",NA,165849,"LC","Stable",NA,NA,"LC","iucn","ANGELFISH",NA,"iucn",0,0,5777813.1,4896842.5,1521293.9,11.593,72.165,16.241,41.651,"IUCN",15.57,31.0668333727295,1.322,"Angelfish",69,"q4"
"Fis-26703","Centropyge fisheri","LC",NA,165828,"LC","Stable",NA,NA,"LC","iucn","ANGELFISH",NA,"iucn",0,0,28502325.7,13136575.7,23252665.4,27.468,18.852,53.68,59.3,"AM",17.165,56.4949242335031,6.277,"Angelfish",69,"q3"
"Fis-34246","Centropyge flavipectoralis","LC",NA,165895,"LC","Stable",NA,NA,"LC","iucn","ANGELFISH",NA,"iucn",0,0,2915572.3,2505435.2,660778.5,8.489,77.64,13.872,37.963,"IUCN",14.886,26.3738012461867,0.676,"Angelfish",69,"q4"
"Fis-143220","Centropyge flavissima","LC",NA,165878,"LC","Stable",NA,NA,"LC","iucn","ANGELFISH",NA,"iucn",0,0,15272686.2,7199159.2,10195902.3,13.934,32.963,53.103,29.713,"AM",16.542,70.6083580263416,2.752,"Angelfish",69,"q3"
"Fis-31480","Centropyge heraldi","LC",NA,165848,"LC","Stable",NA,NA,"LC","iucn","ANGELFISH",NA,"iucn",0,0,17473193.7,8807023.9,11916491.8,18.664,31.396,49.94,37.283,"AM",16.676,73.9061801729264,3.217,"Angelfish",69,"q3"
"Fis-34264","Centropyge multicolor","LC",NA,165896,"LC","Stable",NA,NA,"LC","iucn","ANGELFISH",NA,"iucn",0,0,9619145.1,5426133.4,5195555.2,10.426,46.094,43.48,19.342,"IUCN",16.079,95.7505983911122,1.465,"Angelfish",69,"q3"
"Fis-26182","Centropyge multispinis","LC",NA,165876,"LC","Stable",NA,NA,"LC","iucn","ANGELFISH",NA,"iucn",0,0,14261836.2,10970433,5528575.3,15.783,61.119,23.098,40.593,"IUCN",16.473,50.3952332601639,2.961,"Angelfish",69,"q4"
"Fis-26239","Centropyge nox","LC",NA,165868,"LC","Stable",NA,NA,"LC","iucn","ANGELFISH",NA,"iucn",0,0,14277335.9,8347339.6,10357851.6,30.795,27.64,41.565,52.7,"AM",16.474,80.5894882680111,2.796,"Angelfish",69,"q3"
"Fis-32546","Centropyge potteri","LC",NA,165899,"LC","Stable",NA,NA,"LC","iucn","ANGELFISH",NA,"iucn",0,0,710504.9,178853.2,682219.1,21.116,3.984,74.9,84.127,"AM",13.474,26.2163870815109,0.184,"Angelfish",69,"q2"
"Fis-26181","Centropyge tibicen","LC",NA,165901,"LC","Stable",NA,NA,"LC","iucn","ANGELFISH",NA,"iucn",0,0,19968147.4,12774546.4,16242726.1,44.978,18.818,36.204,70.503,"AM",16.81,78.6477979210645,4.384,"Angelfish",69,"q1"
"Fis-143223","Centropyge venusta","LC",NA,165900,"LC","Stable",NA,NA,"LC","iucn","ANGELFISH",NA,"iucn",0,0,5872837.3,5277728.4,1081372.8,8.641,80.697,10.662,44.764,"IUCN",15.586,20.4893605362489,1.425,"Angelfish",69,"q4"
"Fis-59453","Centropyge vrolikii","LC",1,165860,"LC","Stable",NA,NA,"LC","iucn","ANGELFISH",NA,"iucn",0,0,17404334.7,7579214.7,15439242,32.05,11.428,56.522,73.715,"AM",16.672,49.0905881260233,4.168,"Angelfish",69,"q2"
"Fis-31823","Cephalopholis argus","LC",NA,132781,"LC","Stable",NA,NA,"LC","iucn","GROUPERS",NA,"iucn",0,0,30457702.7,14383091.3,26999188.4,35.624,11.64,52.736,75.373,"AM",17.232,53.2723098446915,7.288,"Groupers",103,"q2"
"Fis-26116","Cephalopholis aurantia","DD",NA,132725,"DD","Unknown",NA,NA,"DD","iucn","GROUPERS",NA,"iucn",NA,NA,22010498.1,15014324.6,12773415.7,26.003,42.496,31.501,45.22,"IUCN",16.907,85.074860443606,4.053,"Groupers",103,"q3"
"Fis-26117","Cephalopholis boenak","LC",NA,39773,"LC","Unknown",NA,NA,"LC","iucn","GROUPERS",NA,"iucn",0,NA,20681350.3,13086234.3,17448526.8,47.367,15.856,36.777,74.92,"AM",16.845,74.9990784322262,4.71,"Groupers",103,"q1"
"Fis-22703","Cephalopholis cruentata","LC",NA,132761,"LC","Stable",NA,NA,"LC","iucn","GROUPERS",NA,"iucn",0,0,4272975.3,2645047.6,4146402,59.219,2.961,37.82,95.238,"AM",15.268,63.7913931162487,1.119,"Groupers",103,"q1"
"Fis-26118","Cephalopholis cyanostigma","LC",1,132808,"LC","Unknown",NA,NA,"LC","iucn","GROUPERS",NA,"iucn",0,NA,12513073.8,8302778,10141794.3,47.238,19.162,33.6,71.142,"AM",16.342,81.8669532668396,2.738,"Groupers",103,"q1"
"Fis-26119","Cephalopholis formosa","LC",NA,132743,"LC","Unknown",NA,NA,"LC","iucn","GROUPERS",NA,"iucn",0,NA,12825629.3,8930636.8,8385062.7,34.769,35.027,30.204,53.514,"IUCN",16.367,93.8909832275342,2.411,"Groupers",103,"q3"
